section,name,url,classification,status,final_url,content_type,playlist_latency_ms,playlist_bytes,manifest_level,segment_attempted,segment_ok,encrypted_hint,segment_statuses,segment_latency_ms,error,checked_at
大陆,陕西卫视,https://345.lishuhang.com/xuexi_63fbcee7.m3u8,http_error,502,https://345.lishuhang.com/xuexi_63fbcee7.m3u8,text/plain; charset=utf-8,10730.5,44,none,0,0,False,[],[],,2026-08-15T14:35:59+00:00
大陆,甘肃卫视,https://345.lishuhang.com/xuexi_dc13ed51.m3u8,http_error,502,https://345.lishuhang.com/xuexi_dc13ed51.m3u8,text/plain; charset=utf-8,8463.5,44,none,0,0,False,[],[],,2026-08-15T14:36:00+00:00
大陆,青海卫视,https://345.lishuhang.com/xuexi_49718a9c.m3u8,http_error,502,https://345.lishuhang.com/xuexi_49718a9c.m3u8,text/plain; charset=utf-8,7521.2,44,none,0,0,False,[],[],,2026-08-15T14:36:00+00:00
大陆,青海安多卫视,https://345.lishuhang.com/xuexi_c6d8fd41.m3u8,http_error,502,https://345.lishuhang.com/xuexi_c6d8fd41.m3u8,text/plain; charset=utf-8,4596.6,44,none,0,0,False,[],[],,2026-08-15T14:36:02+00:00
大陆,宁夏卫视,https://345.lishuhang.com/xuexi_782bc32a.m3u8,http_error,502,https://345.lishuhang.com/xuexi_782bc32a.m3u8,text/plain; charset=utf-8,3603.5,44,none,0,0,False,[],[],,2026-08-15T14:36:04+00:00
大陆,新疆卫视,https://345.lishuhang.com/xuexi_95b30ad2.m3u8,http_error,502,https://345.lishuhang.com/xuexi_95b30ad2.m3u8,text/plain; charset=utf-8,3095.0,44,none,0,0,False,[],[],,2026-08-15T14:36:04+00:00
大陆,兵团卫视,https://345.lishuhang.com/xuexi_16bcdb12.m3u8,http_error,502,https://345.lishuhang.com/xuexi_16bcdb12.m3u8,text/plain; charset=utf-8,4565.3,44,none,0,0,False,[],[],,2026-08-15T14:36:05+00:00
大陆,CETV1教育综合,https://345.lishuhang.com/xuexi_416c4a41.m3u8,http_error,502,https://345.lishuhang.com/xuexi_416c4a41.m3u8,text/plain; charset=utf-8,3416.4,44,none,0,0,False,[],[],,2026-08-15T14:36:06+00:00
大陆,CCTV1,https://345.lishuhang.com/yspc01.m3u8,http_error,502,https://345.lishuhang.com/yspc01.m3u8,text/plain; charset=utf-8,3327.2,48,none,0,0,False,[],[],,2026-08-15T14:36:06+00:00
大陆,CCTV2,https://345.lishuhang.com/yspc02.m3u8,http_error,502,https://345.lishuhang.com/yspc02.m3u8,text/plain; charset=utf-8,3535.7,48,none,0,0,False,[],[],,2026-08-15T14:36:07+00:00
大陆,CCTV3,https://345.lishuhang.com/yspc03.m3u8,http_error,502,https://345.lishuhang.com/yspc03.m3u8,text/plain; charset=utf-8,5175.8,48,none,0,0,False,[],[],,2026-08-15T14:36:07+00:00
大陆,CCTV4,https://345.lishuhang.com/yspc04.m3u8,http_error,502,https://345.lishuhang.com/yspc04.m3u8,text/plain; charset=utf-8,7322.1,48,none,0,0,False,[],[],,2026-08-15T14:36:08+00:00
大陆,CCTV6,https://345.lishuhang.com/yspc07.m3u8,http_error,502,https://345.lishuhang.com/yspc07.m3u8,text/plain; charset=utf-8,6971.5,48,none,0,0,False,[],[],,2026-08-15T14:36:08+00:00
大陆,CCTV7,https://345.lishuhang.com/yspc08.m3u8,http_error,502,https://345.lishuhang.com/yspc08.m3u8,text/plain; charset=utf-8,3323.6,48,none,0,0,False,[],[],,2026-08-15T14:36:09+00:00
大陆,CCTV8,https://345.lishuhang.com/yspc09.m3u8,http_error,502,https://345.lishuhang.com/yspc09.m3u8,text/plain; charset=utf-8,3235.6,48,none,0,0,False,[],[],,2026-08-15T14:36:09+00:00
大陆,CCTV9,https://345.lishuhang.com/yspc10.m3u8,http_error,502,https://345.lishuhang.com/yspc10.m3u8,text/plain; charset=utf-8,5109.2,48,none,0,0,False,[],[],,2026-08-15T14:36:09+00:00
大陆,CCTV10,https://345.lishuhang.com/yspc11.m3u8,transport_ok,200,https://345.lishuhang.com/yspc11.m3u8?media=1,application/vnd.apple.mpegurl,4673.5,662,master+media,1,1,False,[200],[3176.6],,2026-08-15T14:36:10+00:00
大陆,CCTV11,https://345.lishuhang.com/yspc12.m3u8,transport_ok,200,https://345.lishuhang.com/yspc12.m3u8?media=1,application/vnd.apple.mpegurl,4224.0,662,master+media,1,1,False,[200],[3260.6],,2026-08-15T14:36:10+00:00
大陆,CCTV12,https://345.lishuhang.com/yspc13.m3u8,transport_ok,200,https://345.lishuhang.com/yspc13.m3u8?media=1,application/vnd.apple.mpegurl,4313.9,662,master+media,1,1,False,[200],[3329.0],,2026-08-15T14:36:10+00:00
大陆,CCTV13,https://345.lishuhang.com/yspc14.m3u8,http_error,502,https://345.lishuhang.com/yspc14.m3u8,text/plain; charset=utf-8,2677.7,48,none,0,0,False,[],[],,2026-08-15T14:36:10+00:00
大陆,CCTV14,https://345.lishuhang.com/yspc15.m3u8,transport_ok,200,https://345.lishuhang.com/yspc15.m3u8?media=1,application/vnd.apple.mpegurl,5106.0,662,master+media,1,1,False,[200],[3822.0],,2026-08-15T14:36:12+00:00
大陆,CCTV15,https://345.lishuhang.com/yspc16.m3u8,transport_ok,200,https://345.lishuhang.com/yspc16.m3u8?media=1,application/vnd.apple.mpegurl,4509.4,662,master+media,1,1,False,[200],[3527.0],,2026-08-15T14:36:12+00:00
大陆,CCTV17,https://345.lishuhang.com/yspc17.m3u8,http_error,502,https://345.lishuhang.com/yspc17.m3u8,text/plain; charset=utf-8,3530.6,48,none,0,0,False,[],[],,2026-08-15T14:36:12+00:00
大陆,北京卫视,https://345.lishuhang.com/yspw01.m3u8,transport_ok,200,https://345.lishuhang.com/yspw01.m3u8?media=1,application/vnd.apple.mpegurl,4701.1,662,master+media,1,1,False,[200],[3003.2],,2026-08-15T14:36:13+00:00
大陆,江苏卫视,https://345.lishuhang.com/yspw02.m3u8,transport_ok,200,https://345.lishuhang.com/yspw02.m3u8?media=1,application/vnd.apple.mpegurl,8555.3,662,master+media,1,1,False,[200],[13409.4],,2026-08-15T14:36:15+00:00
大陆,东方卫视,https://345.lishuhang.com/yspw03.m3u8,http_error,502,https://345.lishuhang.com/yspw03.m3u8,text/plain; charset=utf-8,3063.3,48,none,0,0,False,[],[],,2026-08-15T14:36:15+00:00
大陆,浙江卫视,https://345.lishuhang.com/yspw04.m3u8,http_error,502,https://345.lishuhang.com/yspw04.m3u8,text/plain; charset=utf-8,3020.2,48,none,0,0,False,[],[],,2026-08-15T14:36:15+00:00
大陆,湖南卫视,https://345.lishuhang.com/yspw05.m3u8,http_error,502,https://345.lishuhang.com/yspw05.m3u8,text/plain; charset=utf-8,2712.6,48,none,0,0,False,[],[],,2026-08-15T14:36:16+00:00
大陆,湖北卫视,https://345.lishuhang.com/yspw06.m3u8,transport_ok,200,https://345.lishuhang.com/yspw06.m3u8?media=1,application/vnd.apple.mpegurl,7808.9,662,master+media,1,1,False,[200],[8706.3],,2026-08-15T14:36:17+00:00
大陆,广东卫视,https://345.lishuhang.com/yspw07.m3u8,http_error,502,https://345.lishuhang.com/yspw07.m3u8,text/plain; charset=utf-8,3043.1,48,none,0,0,False,[],[],,2026-08-15T14:36:17+00:00
大陆,广西卫视,https://345.lishuhang.com/yspw08.m3u8,transport_ok,200,https://345.lishuhang.com/yspw08.m3u8?media=1,application/vnd.apple.mpegurl,3856.7,662,master+media,1,1,False,[200],[3074.5],,2026-08-15T14:36:18+00:00
