section,name,url,classification,status,final_url,content_type,playlist_latency_ms,playlist_bytes,manifest_level,segment_attempted,segment_ok,encrypted_hint,segment_statuses,segment_latency_ms,error,checked_at
卫视 (345源),fjitv40,https://345.lishuhang.com/fjitv175.m3u8,http_error,502,https://345.lishuhang.com/fjitv175.m3u8,text/plain; charset=utf-8,2508.0,60,none,0,0,False,[],[],,2026-08-15T06:30:13+00:00
卫视 (345源),fjitv40,https://345.lishuhang.com/hlitv29.m3u8,http_error,502,https://345.lishuhang.com/hlitv29.m3u8,text/plain; charset=utf-8,2441.3,60,none,0,0,False,[],[],,2026-08-15T06:30:13+00:00
卫视 (345源),fjitv40,https://345.lishuhang.com/hlitv56.m3u8,http_error,502,https://345.lishuhang.com/hlitv56.m3u8,text/plain; charset=utf-8,2875.6,60,none,0,0,False,[],[],,2026-08-15T06:30:13+00:00
卫视 (345源),fjitv40,https://345.lishuhang.com/ipv648.m3u8,http_error,502,https://345.lishuhang.com/ipv648.m3u8,text/plain; charset=utf-8,2934.3,87,none,0,0,False,[],[],,2026-08-15T06:30:13+00:00
卫视 (345源),fjitv40,https://345.lishuhang.com/ipv690.m3u8,http_error,502,https://345.lishuhang.com/ipv690.m3u8,text/plain; charset=utf-8,3052.3,87,none,0,0,False,[],[],,2026-08-15T06:30:14+00:00
卫视 (345源),fjitv40,https://345.lishuhang.com/itv49.m3u8,http_error,502,https://345.lishuhang.com/itv49.m3u8,text/plain; charset=utf-8,3900.5,60,none,0,0,False,[],[],,2026-08-15T06:30:14+00:00
卫视 (345源),fjitv40,https://345.lishuhang.com/migu63.m3u8,http_error,502,https://345.lishuhang.com/migu63.m3u8,text/plain; charset=utf-8,2418.3,60,none,0,0,False,[],[],,2026-08-15T06:30:15+00:00
卫视 (345源),fjitv40,https://345.lishuhang.com/ws13.m3u8,http_error,502,https://345.lishuhang.com/ws13.m3u8,text/plain; charset=utf-8,3966.1,60,none,0,0,False,[],[],,2026-08-15T06:30:15+00:00
卫视 (345源),fjitv155,https://345.lishuhang.com/fjitv155.m3u8,http_error,502,https://345.lishuhang.com/fjitv155.m3u8,text/plain; charset=utf-8,2429.5,60,none,0,0,False,[],[],,2026-08-15T06:30:15+00:00
卫视 (345源),fjitv155,https://345.lishuhang.com/hlitv37.m3u8,http_error,502,https://345.lishuhang.com/hlitv37.m3u8,text/plain; charset=utf-8,2403.6,60,none,0,0,False,[],[],,2026-08-15T06:30:15+00:00
卫视 (345源),fjitv155,https://345.lishuhang.com/ipv647.m3u8,http_error,502,https://345.lishuhang.com/ipv647.m3u8,text/plain; charset=utf-8,2374.5,87,none,0,0,False,[],[],,2026-08-15T06:30:16+00:00
卫视 (345源),fjitv155,https://345.lishuhang.com/ipv678.m3u8,http_error,502,https://345.lishuhang.com/ipv678.m3u8,text/plain; charset=utf-8,2476.8,87,none,0,0,False,[],[],,2026-08-15T06:30:16+00:00
卫视 (345源),fjitv155,https://345.lishuhang.com/itv46.m3u8,http_error,502,https://345.lishuhang.com/itv46.m3u8,text/plain; charset=utf-8,3410.9,60,none,0,0,False,[],[],,2026-08-15T06:30:17+00:00
卫视 (345源),fjitv155,https://345.lishuhang.com/migu69.m3u8,http_error,502,https://345.lishuhang.com/migu69.m3u8,text/plain; charset=utf-8,2255.1,60,none,0,0,False,[],[],,2026-08-15T06:30:17+00:00
卫视 (345源),fjitv155,https://345.lishuhang.com/ws10.m3u8,http_error,502,https://345.lishuhang.com/ws10.m3u8,text/plain; charset=utf-8,3257.5,60,none,0,0,False,[],[],,2026-08-15T06:30:18+00:00
卫视 (345源),fjitv80,https://345.lishuhang.com/fjitv80.m3u8,http_error,502,https://345.lishuhang.com/fjitv80.m3u8,text/plain; charset=utf-8,3255.4,60,none,0,0,False,[],[],,2026-08-15T06:30:18+00:00
卫视 (345源),fjitv80,https://345.lishuhang.com/fjitv160.m3u8,http_error,502,https://345.lishuhang.com/fjitv160.m3u8,text/plain; charset=utf-8,2401.1,60,none,0,0,False,[],[],,2026-08-15T06:30:18+00:00
卫视 (345源),fjitv80,https://345.lishuhang.com/fjitv201.m3u8,http_error,502,https://345.lishuhang.com/fjitv201.m3u8,text/plain; charset=utf-8,2407.0,60,none,0,0,False,[],[],,2026-08-15T06:30:18+00:00
卫视 (345源),fjitv80,https://345.lishuhang.com/ipv649.m3u8,http_error,502,https://345.lishuhang.com/ipv649.m3u8,text/plain; charset=utf-8,2616.5,87,none,0,0,False,[],[],,2026-08-15T06:30:19+00:00
卫视 (345源),fjitv80,https://345.lishuhang.com/ipv674.m3u8,http_error,502,https://345.lishuhang.com/ipv674.m3u8,text/plain; charset=utf-8,2599.6,87,none,0,0,False,[],[],,2026-08-15T06:30:19+00:00
卫视 (345源),fjitv80,https://345.lishuhang.com/itv59.m3u8,http_error,502,https://345.lishuhang.com/itv59.m3u8,text/plain; charset=utf-8,3293.0,60,none,0,0,False,[],[],,2026-08-15T06:30:19+00:00
卫视 (345源),fjitv80,https://345.lishuhang.com/migu52.m3u8,http_error,502,https://345.lishuhang.com/migu52.m3u8,text/plain; charset=utf-8,2931.8,60,none,0,0,False,[],[],,2026-08-15T06:30:20+00:00
卫视 (345源),fjitv80,https://345.lishuhang.com/ws23.m3u8,http_error,502,https://345.lishuhang.com/ws23.m3u8,text/plain; charset=utf-8,2658.9,60,none,0,0,False,[],[],,2026-08-15T06:30:20+00:00
卫视 (345源),fjitv15,https://345.lishuhang.com/fjitv15.m3u8,http_error,502,https://345.lishuhang.com/fjitv15.m3u8,text/plain; charset=utf-8,2376.6,60,none,0,0,False,[],[],,2026-08-15T06:30:21+00:00
卫视 (345源),fjitv15,https://345.lishuhang.com/fjitv36.m3u8,http_error,502,https://345.lishuhang.com/fjitv36.m3u8,text/plain; charset=utf-8,2944.9,60,none,0,0,False,[],[],,2026-08-15T06:30:21+00:00
卫视 (345源),fjitv15,https://345.lishuhang.com/fjitv143.m3u8,http_error,502,https://345.lishuhang.com/fjitv143.m3u8,text/plain; charset=utf-8,2398.2,60,none,0,0,False,[],[],,2026-08-15T06:30:21+00:00
卫视 (345源),fjitv15,https://345.lishuhang.com/fjitv217.m3u8,http_error,502,https://345.lishuhang.com/fjitv217.m3u8,text/plain; charset=utf-8,2399.8,60,none,0,0,False,[],[],,2026-08-15T06:30:21+00:00
卫视 (345源),fjitv15,https://345.lishuhang.com/hlitv26.m3u8,http_error,502,https://345.lishuhang.com/hlitv26.m3u8,text/plain; charset=utf-8,2741.2,60,none,0,0,False,[],[],,2026-08-15T06:30:21+00:00
卫视 (345源),fjitv15,https://345.lishuhang.com/hlitv57.m3u8,http_error,502,https://345.lishuhang.com/hlitv57.m3u8,text/plain; charset=utf-8,2433.7,60,none,0,0,False,[],[],,2026-08-15T06:30:23+00:00
卫视 (345源),fjitv15,https://345.lishuhang.com/hlitv111.m3u8,http_error,502,https://345.lishuhang.com/hlitv111.m3u8,text/plain; charset=utf-8,3020.4,60,none,0,0,False,[],[],,2026-08-15T06:30:23+00:00
卫视 (345源),fjitv15,https://345.lishuhang.com/ipv633.m3u8,http_error,502,https://345.lishuhang.com/ipv633.m3u8,text/plain; charset=utf-8,3000.2,87,none,0,0,False,[],[],,2026-08-15T06:30:23+00:00
卫视 (345源),fjitv15,https://345.lishuhang.com/ipv665.m3u8,http_error,502,https://345.lishuhang.com/ipv665.m3u8,text/plain; charset=utf-8,2415.2,87,none,0,0,False,[],[],,2026-08-15T06:30:23+00:00
卫视 (345源),fjitv15,https://345.lishuhang.com/itv39.m3u8,http_error,502,https://345.lishuhang.com/itv39.m3u8,text/plain; charset=utf-8,3895.4,60,none,0,0,False,[],[],,2026-08-15T06:30:23+00:00
卫视 (345源),fjitv15,https://345.lishuhang.com/migu39.m3u8,http_error,502,https://345.lishuhang.com/migu39.m3u8,text/plain; charset=utf-8,2481.7,60,none,0,0,False,[],[],,2026-08-15T06:30:24+00:00
卫视 (345源),fjitv15,https://345.lishuhang.com/ws3.m3u8,http_error,502,https://345.lishuhang.com/ws3.m3u8,text/plain; charset=utf-8,3632.5,60,none,0,0,False,[],[],,2026-08-15T06:30:24+00:00
卫视 (345源),ipv652,https://345.lishuhang.com/ipv652.m3u8,http_error,502,https://345.lishuhang.com/ipv652.m3u8,text/plain; charset=utf-8,2440.6,87,none,0,0,False,[],[],,2026-08-15T06:30:24+00:00
卫视 (345源),ipv652,https://345.lishuhang.com/ipv699.m3u8,http_error,502,https://345.lishuhang.com/ipv699.m3u8,text/plain; charset=utf-8,2388.9,87,none,0,0,False,[],[],,2026-08-15T06:30:25+00:00
卫视 (345源),ipv652,https://345.lishuhang.com/itv51.m3u8,http_error,502,https://345.lishuhang.com/itv51.m3u8,text/plain; charset=utf-8,3154.3,60,none,0,0,False,[],[],,2026-08-15T06:30:26+00:00
卫视 (345源),ipv652,https://345.lishuhang.com/migu57.m3u8,http_error,502,https://345.lishuhang.com/migu57.m3u8,text/plain; charset=utf-8,2428.7,60,none,0,0,False,[],[],,2026-08-15T06:30:26+00:00
卫视 (345源),ipv652,https://345.lishuhang.com/ws15.m3u8,http_error,502,https://345.lishuhang.com/ws15.m3u8,text/plain; charset=utf-8,3594.7,60,none,0,0,False,[],[],,2026-08-15T06:30:26+00:00
卫视 (345源),fjitv33,https://345.lishuhang.com/fjitv33.m3u8,http_error,502,https://345.lishuhang.com/fjitv33.m3u8,text/plain; charset=utf-8,2421.0,60,none,0,0,False,[],[],,2026-08-15T06:30:26+00:00
卫视 (345源),fjitv33,https://345.lishuhang.com/fjitv82.m3u8,http_error,502,https://345.lishuhang.com/fjitv82.m3u8,text/plain; charset=utf-8,2547.5,60,none,0,0,False,[],[],,2026-08-15T06:30:27+00:00
卫视 (345源),fjitv33,https://345.lishuhang.com/fjitv165.m3u8,http_error,502,https://345.lishuhang.com/fjitv165.m3u8,text/plain; charset=utf-8,2777.1,60,none,0,0,False,[],[],,2026-08-15T06:30:27+00:00
卫视 (345源),fjitv33,https://345.lishuhang.com/fjitv221.m3u8,http_error,502,https://345.lishuhang.com/fjitv221.m3u8,text/plain; charset=utf-8,2407.8,60,none,0,0,False,[],[],,2026-08-15T06:30:27+00:00
卫视 (345源),fjitv33,https://345.lishuhang.com/hlitv28.m3u8,http_error,502,https://345.lishuhang.com/hlitv28.m3u8,text/plain; charset=utf-8,2400.1,60,none,0,0,False,[],[],,2026-08-15T06:30:28+00:00
卫视 (345源),fjitv33,https://345.lishuhang.com/hlitv59.m3u8,http_error,502,https://345.lishuhang.com/hlitv59.m3u8,text/plain; charset=utf-8,2674.6,60,none,0,0,False,[],[],,2026-08-15T06:30:28+00:00
卫视 (345源),fjitv33,https://345.lishuhang.com/hlitv117.m3u8,http_error,502,https://345.lishuhang.com/hlitv117.m3u8,text/plain; charset=utf-8,3386.3,60,none,0,0,False,[],[],,2026-08-15T06:30:29+00:00
卫视 (345源),fjitv33,https://345.lishuhang.com/hlitv153.m3u8,http_error,502,https://345.lishuhang.com/hlitv153.m3u8,text/plain; charset=utf-8,3250.7,60,none,0,0,False,[],[],,2026-08-15T06:30:29+00:00
卫视 (345源),fjitv33,https://345.lishuhang.com/ipv639.m3u8,http_error,502,https://345.lishuhang.com/ipv639.m3u8,text/plain; charset=utf-8,3207.9,87,none,0,0,False,[],[],,2026-08-15T06:30:29+00:00
卫视 (345源),fjitv33,https://345.lishuhang.com/ipv673.m3u8,http_error,502,https://345.lishuhang.com/ipv673.m3u8,text/plain; charset=utf-8,2719.4,87,none,0,0,False,[],[],,2026-08-15T06:30:30+00:00
卫视 (345源),fjitv33,https://345.lishuhang.com/itv42.m3u8,http_error,502,https://345.lishuhang.com/itv42.m3u8,text/plain; charset=utf-8,4187.3,60,none,0,0,False,[],[],,2026-08-15T06:30:30+00:00
卫视 (345源),fjitv33,https://345.lishuhang.com/migu48.m3u8,http_error,502,https://345.lishuhang.com/migu48.m3u8,text/plain; charset=utf-8,3232.2,60,none,0,0,False,[],[],,2026-08-15T06:30:30+00:00
卫视 (345源),fjitv33,https://345.lishuhang.com/ws6.m3u8,http_error,502,https://345.lishuhang.com/ws6.m3u8,text/plain; charset=utf-8,4792.4,60,none,0,0,False,[],[],,2026-08-15T06:30:30+00:00
卫视 (345源),fjitv34,https://345.lishuhang.com/fjitv34.m3u8,http_error,502,https://345.lishuhang.com/fjitv34.m3u8,text/plain; charset=utf-8,2443.2,60,none,0,0,False,[],[],,2026-08-15T06:30:31+00:00
卫视 (345源),fjitv34,https://345.lishuhang.com/fjitv35.m3u8,http_error,502,https://345.lishuhang.com/fjitv35.m3u8,text/plain; charset=utf-8,2935.5,60,none,0,0,False,[],[],,2026-08-15T06:30:32+00:00
卫视 (345源),fjitv34,https://345.lishuhang.com/fjitv76.m3u8,http_error,502,https://345.lishuhang.com/fjitv76.m3u8,text/plain; charset=utf-8,2506.5,60,none,0,0,False,[],[],,2026-08-15T06:30:32+00:00
卫视 (345源),fjitv34,https://345.lishuhang.com/fjitv158.m3u8,http_error,502,https://345.lishuhang.com/fjitv158.m3u8,text/plain; charset=utf-8,2943.1,60,none,0,0,False,[],[],,2026-08-15T06:30:32+00:00
卫视 (345源),fjitv34,https://345.lishuhang.com/fjitv228.m3u8,http_error,502,https://345.lishuhang.com/fjitv228.m3u8,text/plain; charset=utf-8,2932.2,60,none,0,0,False,[],[],,2026-08-15T06:30:32+00:00
卫视 (345源),fjitv34,https://345.lishuhang.com/fjitv301.m3u8,http_error,502,https://345.lishuhang.com/fjitv301.m3u8,text/plain; charset=utf-8,2936.3,60,none,0,0,False,[],[],,2026-08-15T06:30:33+00:00
卫视 (345源),fjitv34,https://345.lishuhang.com/hlitv41.m3u8,http_error,502,https://345.lishuhang.com/hlitv41.m3u8,text/plain; charset=utf-8,2943.8,60,none,0,0,False,[],[],,2026-08-15T06:30:34+00:00
卫视 (345源),fjitv34,https://345.lishuhang.com/hlitv63.m3u8,http_error,502,https://345.lishuhang.com/hlitv63.m3u8,text/plain; charset=utf-8,2946.1,60,none,0,0,False,[],[],,2026-08-15T06:30:34+00:00
卫视 (345源),fjitv34,https://345.lishuhang.com/hlitv119.m3u8,http_error,502,https://345.lishuhang.com/hlitv119.m3u8,text/plain; charset=utf-8,3051.6,60,none,0,0,False,[],[],,2026-08-15T06:30:34+00:00
卫视 (345源),fjitv34,https://345.lishuhang.com/ipv642.m3u8,http_error,502,https://345.lishuhang.com/ipv642.m3u8,text/plain; charset=utf-8,3697.1,87,none,0,0,False,[],[],,2026-08-15T06:30:35+00:00
卫视 (345源),fjitv34,https://345.lishuhang.com/ipv669.m3u8,http_error,502,https://345.lishuhang.com/ipv669.m3u8,text/plain; charset=utf-8,2482.2,87,none,0,0,False,[],[],,2026-08-15T06:30:35+00:00
卫视 (345源),fjitv34,https://345.lishuhang.com/itv48.m3u8,http_error,502,https://345.lishuhang.com/itv48.m3u8,text/plain; charset=utf-8,3124.1,60,none,0,0,False,[],[],,2026-08-15T06:30:35+00:00
卫视 (345源),fjitv34,https://345.lishuhang.com/migu43.m3u8,http_error,502,https://345.lishuhang.com/migu43.m3u8,text/plain; charset=utf-8,2900.2,60,none,0,0,False,[],[],,2026-08-15T06:30:35+00:00
卫视 (345源),fjitv34,https://345.lishuhang.com/ws12.m3u8,http_error,502,https://345.lishuhang.com/ws12.m3u8,text/plain; charset=utf-8,3163.5,60,none,0,0,False,[],[],,2026-08-15T06:30:36+00:00
卫视 (345源),fjitv16,https://345.lishuhang.com/fjitv16.m3u8,http_error,502,https://345.lishuhang.com/fjitv16.m3u8,text/plain; charset=utf-8,2713.6,60,none,0,0,False,[],[],,2026-08-15T06:30:36+00:00
卫视 (345源),fjitv16,https://345.lishuhang.com/fjitv38.m3u8,http_error,502,https://345.lishuhang.com/fjitv38.m3u8,text/plain; charset=utf-8,2751.6,60,none,0,0,False,[],[],,2026-08-15T06:30:37+00:00
卫视 (345源),fjitv16,https://345.lishuhang.com/fjitv145.m3u8,http_error,502,https://345.lishuhang.com/fjitv145.m3u8,text/plain; charset=utf-8,2532.0,60,none,0,0,False,[],[],,2026-08-15T06:30:37+00:00
卫视 (345源),fjitv16,https://345.lishuhang.com/fjitv218.m3u8,http_error,502,https://345.lishuhang.com/fjitv218.m3u8,text/plain; charset=utf-8,2922.5,60,none,0,0,False,[],[],,2026-08-15T06:30:38+00:00
卫视 (345源),fjitv16,https://345.lishuhang.com/fjitv231.m3u8,http_error,502,https://345.lishuhang.com/fjitv231.m3u8,text/plain; charset=utf-8,3027.7,60,none,0,0,False,[],[],,2026-08-15T06:30:38+00:00
卫视 (345源),fjitv16,https://345.lishuhang.com/fjitv315.m3u8,http_error,502,https://345.lishuhang.com/fjitv315.m3u8,text/plain; charset=utf-8,2478.8,60,none,0,0,False,[],[],,2026-08-15T06:30:38+00:00
卫视 (345源),fjitv16,https://345.lishuhang.com/hlitv24.m3u8,http_error,502,https://345.lishuhang.com/hlitv24.m3u8,text/plain; charset=utf-8,2403.3,60,none,0,0,False,[],[],,2026-08-15T06:30:39+00:00
卫视 (345源),fjitv16,https://345.lishuhang.com/hlitv60.m3u8,http_error,502,https://345.lishuhang.com/hlitv60.m3u8,text/plain; charset=utf-8,2937.9,60,none,0,0,False,[],[],,2026-08-15T06:30:39+00:00
卫视 (345源),fjitv16,https://345.lishuhang.com/ipv632.m3u8,http_error,502,https://345.lishuhang.com/ipv632.m3u8,text/plain; charset=utf-8,3469.7,87,none,0,0,False,[],[],,2026-08-15T06:30:39+00:00
卫视 (345源),fjitv16,https://345.lishuhang.com/ipv666.m3u8,http_error,502,https://345.lishuhang.com/ipv666.m3u8,text/plain; charset=utf-8,2516.7,87,none,0,0,False,[],[],,2026-08-15T06:30:40+00:00
卫视 (345源),fjitv16,https://345.lishuhang.com/itv37.m3u8,http_error,502,https://345.lishuhang.com/itv37.m3u8,text/plain; charset=utf-8,3509.2,60,none,0,0,False,[],[],,2026-08-15T06:30:40+00:00
卫视 (345源),fjitv16,https://345.lishuhang.com/migu38.m3u8,http_error,502,https://345.lishuhang.com/migu38.m3u8,text/plain; charset=utf-8,2442.8,60,none,0,0,False,[],[],,2026-08-15T06:30:40+00:00
卫视 (345源),fjitv16,https://345.lishuhang.com/ws1.m3u8,http_error,502,https://345.lishuhang.com/ws1.m3u8,text/plain; charset=utf-8,3456.1,60,none,0,0,False,[],[],,2026-08-15T06:30:41+00:00
卫视 (345源),itv252,https://345.lishuhang.com/itv252.m3u8,http_error,502,https://345.lishuhang.com/itv252.m3u8,text/plain; charset=utf-8,2559.7,60,none,0,0,False,[],[],,2026-08-15T06:30:41+00:00
卫视 (345源),itv253,https://345.lishuhang.com/itv253.m3u8,http_error,502,https://345.lishuhang.com/itv253.m3u8,text/plain; charset=utf-8,2433.9,60,none,0,0,False,[],[],,2026-08-15T06:30:41+00:00
卫视 (345源),fjitv81,https://345.lishuhang.com/fjitv81.m3u8,http_error,502,https://345.lishuhang.com/fjitv81.m3u8,text/plain; charset=utf-8,2395.5,60,none,0,0,False,[],[],,2026-08-15T06:30:42+00:00
卫视 (345源),fjitv81,https://345.lishuhang.com/fjitv162.m3u8,http_error,502,https://345.lishuhang.com/fjitv162.m3u8,text/plain; charset=utf-8,2532.7,60,none,0,0,False,[],[],,2026-08-15T06:30:42+00:00
卫视 (345源),fjitv81,https://345.lishuhang.com/hlitv47.m3u8,http_error,502,https://345.lishuhang.com/hlitv47.m3u8,text/plain; charset=utf-8,2461.0,60,none,0,0,False,[],[],,2026-08-15T06:30:43+00:00
卫视 (345源),fjitv81,https://345.lishuhang.com/ipv694.m3u8,http_error,502,https://345.lishuhang.com/ipv694.m3u8,text/plain; charset=utf-8,2912.9,87,none,0,0,False,[],[],,2026-08-15T06:30:43+00:00
卫视 (345源),fjitv81,https://345.lishuhang.com/itv60.m3u8,http_error,502,https://345.lishuhang.com/itv60.m3u8,text/plain; charset=utf-8,4191.3,60,none,0,0,False,[],[],,2026-08-15T06:30:43+00:00
卫视 (345源),fjitv81,https://345.lishuhang.com/migu59.m3u8,http_error,502,https://345.lishuhang.com/migu59.m3u8,text/plain; charset=utf-8,2510.6,60,none,0,0,False,[],[],,2026-08-15T06:30:43+00:00
卫视 (345源),fjitv81,https://345.lishuhang.com/ws24.m3u8,http_error,502,https://345.lishuhang.com/ws24.m3u8,text/plain; charset=utf-8,3782.2,60,none,0,0,False,[],[],,2026-08-15T06:30:44+00:00
卫视 (345源),ipv691,https://345.lishuhang.com/ipv691.m3u8,http_error,502,https://345.lishuhang.com/ipv691.m3u8,text/plain; charset=utf-8,2990.4,87,none,0,0,False,[],[],,2026-08-15T06:30:44+00:00
卫视 (345源),fjitv89,https://345.lishuhang.com/fjitv89.m3u8,http_error,502,https://345.lishuhang.com/fjitv89.m3u8,text/plain; charset=utf-8,2952.0,60,none,0,0,False,[],[],,2026-08-15T06:30:45+00:00
卫视 (345源),fjitv89,https://345.lishuhang.com/fjitv171.m3u8,http_error,502,https://345.lishuhang.com/fjitv171.m3u8,text/plain; charset=utf-8,2330.4,60,none,0,0,False,[],[],,2026-08-15T06:30:45+00:00
卫视 (345源),fjitv89,https://345.lishuhang.com/hlitv52.m3u8,http_error,502,https://345.lishuhang.com/hlitv52.m3u8,text/plain; charset=utf-8,2964.9,60,none,0,0,False,[],[],,2026-08-15T06:30:45+00:00
卫视 (345源),fjitv89,https://345.lishuhang.com/ipv679.m3u8,http_error,502,https://345.lishuhang.com/ipv679.m3u8,text/plain; charset=utf-8,2467.5,87,none,0,0,False,[],[],,2026-08-15T06:30:46+00:00
卫视 (345源),fjitv89,https://345.lishuhang.com/itv68.m3u8,http_error,502,https://345.lishuhang.com/itv68.m3u8,text/plain; charset=utf-8,3622.6,60,none,0,0,False,[],[],,2026-08-15T06:30:46+00:00
卫视 (345源),fjitv89,https://345.lishuhang.com/migu54.m3u8,http_error,502,https://345.lishuhang.com/migu54.m3u8,text/plain; charset=utf-8,2394.3,60,none,0,0,False,[],[],,2026-08-15T06:30:47+00:00
卫视 (345源),fjitv89,https://345.lishuhang.com/ws32.m3u8,http_error,502,https://345.lishuhang.com/ws32.m3u8,text/plain; charset=utf-8,3559.2,60,none,0,0,False,[],[],,2026-08-15T06:30:47+00:00
卫视 (345源),fjitv77,https://345.lishuhang.com/fjitv77.m3u8,http_error,502,https://345.lishuhang.com/fjitv77.m3u8,text/plain; charset=utf-8,2910.9,60,none,0,0,False,[],[],,2026-08-15T06:30:47+00:00
卫视 (345源),fjitv77,https://345.lishuhang.com/fjitv156.m3u8,http_error,502,https://345.lishuhang.com/fjitv156.m3u8,text/plain; charset=utf-8,2467.9,60,none,0,0,False,[],[],,2026-08-15T06:30:48+00:00
卫视 (345源),fjitv77,https://345.lishuhang.com/hlitv40.m3u8,http_error,502,https://345.lishuhang.com/hlitv40.m3u8,text/plain; charset=utf-8,2436.4,60,none,0,0,False,[],[],,2026-08-15T06:30:48+00:00
卫视 (345源),fjitv77,https://345.lishuhang.com/ipv653.m3u8,http_error,502,https://345.lishuhang.com/ipv653.m3u8,text/plain; charset=utf-8,2415.6,87,none,0,0,False,[],[],,2026-08-15T06:30:48+00:00
卫视 (345源),fjitv77,https://345.lishuhang.com/ipv692.m3u8,http_error,502,https://345.lishuhang.com/ipv692.m3u8,text/plain; charset=utf-8,2716.1,87,none,0,0,False,[],[],,2026-08-15T06:30:48+00:00
卫视 (345源),fjitv77,https://345.lishuhang.com/itv56.m3u8,http_error,502,https://345.lishuhang.com/itv56.m3u8,text/plain; charset=utf-8,3902.3,60,none,0,0,False,[],[],,2026-08-15T06:30:49+00:00
卫视 (345源),fjitv77,https://345.lishuhang.com/migu62.m3u8,http_error,502,https://345.lishuhang.com/migu62.m3u8,text/plain; charset=utf-8,2437.1,60,none,0,0,False,[],[],,2026-08-15T06:30:50+00:00
卫视 (345源),fjitv77,https://345.lishuhang.com/ws20.m3u8,http_error,502,https://345.lishuhang.com/ws20.m3u8,text/plain; charset=utf-8,3655.6,60,none,0,0,False,[],[],,2026-08-15T06:30:50+00:00
卫视 (345源),fjitv23,https://345.lishuhang.com/fjitv23.m3u8,http_error,502,https://345.lishuhang.com/fjitv23.m3u8,text/plain; charset=utf-8,2934.5,60,none,0,0,False,[],[],,2026-08-15T06:30:50+00:00
卫视 (345源),fjitv23,https://345.lishuhang.com/fjitv85.m3u8,http_error,502,https://345.lishuhang.com/fjitv85.m3u8,text/plain; charset=utf-8,2364.3,60,none,0,0,False,[],[],,2026-08-15T06:30:50+00:00
卫视 (345源),fjitv23,https://345.lishuhang.com/fjitv150.m3u8,http_error,502,https://345.lishuhang.com/fjitv150.m3u8,text/plain; charset=utf-8,2356.9,60,none,0,0,False,[],[],,2026-08-15T06:30:51+00:00
卫视 (345源),fjitv23,https://345.lishuhang.com/fjitv227.m3u8,http_error,502,https://345.lishuhang.com/fjitv227.m3u8,text/plain; charset=utf-8,2369.1,60,none,0,0,False,[],[],,2026-08-15T06:30:51+00:00
卫视 (345源),fjitv23,https://345.lishuhang.com/hlitv33.m3u8,http_error,502,https://345.lishuhang.com/hlitv33.m3u8,text/plain; charset=utf-8,2943.2,60,none,0,0,False,[],[],,2026-08-15T06:30:51+00:00
卫视 (345源),fjitv23,https://345.lishuhang.com/ipv638.m3u8,http_error,502,https://345.lishuhang.com/ipv638.m3u8,text/plain; charset=utf-8,2679.9,87,none,0,0,False,[],[],,2026-08-15T06:30:52+00:00
卫视 (345源),fjitv23,https://345.lishuhang.com/ipv685.m3u8,http_error,502,https://345.lishuhang.com/ipv685.m3u8,text/plain; charset=utf-8,3152.7,87,none,0,0,False,[],[],,2026-08-15T06:30:53+00:00
卫视 (345源),fjitv23,https://345.lishuhang.com/itv50.m3u8,http_error,502,https://345.lishuhang.com/itv50.m3u8,text/plain; charset=utf-8,3181.5,60,none,0,0,False,[],[],,2026-08-15T06:30:53+00:00
卫视 (345源),fjitv23,https://345.lishuhang.com/migu44.m3u8,http_error,502,https://345.lishuhang.com/migu44.m3u8,text/plain; charset=utf-8,2373.8,60,none,0,0,False,[],[],,2026-08-15T06:30:53+00:00
卫视 (345源),fjitv23,https://345.lishuhang.com/ws14.m3u8,http_error,502,https://345.lishuhang.com/ws14.m3u8,text/plain; charset=utf-8,3273.2,60,none,0,0,False,[],[],,2026-08-15T06:30:53+00:00
卫视 (345源),fjitv24,https://345.lishuhang.com/fjitv24.m3u8,http_error,502,https://345.lishuhang.com/fjitv24.m3u8,text/plain; charset=utf-8,2417.4,60,none,0,0,False,[],[],,2026-08-15T06:30:53+00:00
卫视 (345源),fjitv24,https://345.lishuhang.com/fjitv72.m3u8,http_error,502,https://345.lishuhang.com/fjitv72.m3u8,text/plain; charset=utf-8,2903.4,60,none,0,0,False,[],[],,2026-08-15T06:30:54+00:00
卫视 (345源),fjitv24,https://345.lishuhang.com/fjitv149.m3u8,http_error,502,https://345.lishuhang.com/fjitv149.m3u8,text/plain; charset=utf-8,2797.4,60,none,0,0,False,[],[],,2026-08-15T06:30:54+00:00
卫视 (345源),fjitv24,https://345.lishuhang.com/fjitv229.m3u8,http_error,502,https://345.lishuhang.com/fjitv229.m3u8,text/plain; charset=utf-8,3195.6,60,none,0,0,False,[],[],,2026-08-15T06:30:55+00:00
卫视 (345源),fjitv24,https://345.lishuhang.com/hlitv32.m3u8,http_error,502,https://345.lishuhang.com/hlitv32.m3u8,text/plain; charset=utf-8,2433.3,60,none,0,0,False,[],[],,2026-08-15T06:30:55+00:00
卫视 (345源),fjitv24,https://345.lishuhang.com/ipv644.m3u8,http_error,502,https://345.lishuhang.com/ipv644.m3u8,text/plain; charset=utf-8,2421.5,87,none,0,0,False,[],[],,2026-08-15T06:30:56+00:00
